# trajectory_format = 1
# source = plan_move (TrajectoryGeneration GPMP2, free-space SDF)
# start_deg = 0 15 180 230 0 55 90
# goal = joints(deg) 0 15 180 234 0 59 90
# duration_s = 10
# timesteps = 10
# final_error = 5.845072818e-05
# dh_config = /home/christian/Desktop/HumanSL_MAIN/config/dh_params.yaml
# ee_displacement_base_m = 0.015012273 2.352699058e-09 -0.04904647973 (norm 0.05129254833)
t_s,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,qd1_degs,qd2_degs,qd3_degs,qd4_degs,qd5_degs,qd6_degs,qd7_degs
7.431,-0.04404640075,14.9959218,180.0531278,-126.6567292,0.006169943774,58.33997254,89.98219741,-0.006035455073,-0.0005588148696,0.007279832959,0.4581114472,0.0008454361302,0.4576595014,-0.002439398091
7.432,-0.04405243544,14.99592124,180.0531351,-126.6562711,0.006170789102,58.34043014,89.98219498,-0.006033917618,-0.0005586725186,0.007277978513,0.4579947491,0.000845220766,0.4575429184,-0.002438776685
7.433,-0.04405846859,14.99592068,180.0531424,-126.6558132,0.006171634215,58.34088763,89.98219254,-0.006032379529,-0.000558530109,0.007276123305,0.457878003,0.0008450053132,0.4574262875,-0.002438155024
7.434,-0.0440645002,14.99592013,180.0531496,-126.6553554,0.006172479113,58.341345,89.9821901,-0.006030840809,-0.0005583876409,0.007274267334,0.4577612089,0.0008447897719,0.4573096086,-0.002437533107
7.435,-0.04407053027,14.99591957,180.0531569,-126.6548977,0.006173323795,58.34180225,89.98218766,-0.006029301456,-0.0005582451142,0.007272410601,0.4576443668,0.000844574142,0.4571928818,-0.002436910934
7.436,-0.0440765588,14.99591901,180.0531642,-126.6544401,0.006174168261,58.34225938,89.98218523,-0.006027761471,-0.000558102529,0.007270553104,0.4575274767,0.0008443584236,0.457076107,-0.002436288506
7.437,-0.04408258579,14.99591845,180.0531714,-126.6539826,0.006175012512,58.3427164,89.98218279,-0.006026220853,-0.0005579598852,0.007268694845,0.4574105387,0.0008441426165,0.4569592843,-0.002435665823
7.438,-0.04408861124,14.99591789,180.0531787,-126.6535253,0.006175856546,58.3431733,89.98218035,-0.006024679603,-0.0005578171829,0.007266835824,0.4572935526,0.0008439267209,0.4568424137,-0.002435042883
7.439,-0.04409463515,14.99591734,180.053186,-126.653068,0.006176700365,58.34363008,89.98217792,-0.006023137721,-0.0005576744221,0.00726497604,0.4571765185,0.0008437107367,0.4567254951,-0.002434419688
7.44,-0.04410065752,14.99591678,180.0531932,-126.6526109,0.006177543968,58.34408675,89.98217548,-0.006021595207,-0.0005575316027,0.007263115493,0.4570594365,0.000843494664,0.4566085285,-0.002433796238
7.441,-0.04410667834,14.99591622,180.0532005,-126.6521539,0.006178387354,58.3445433,89.98217305,-0.00602005206,-0.0005573887248,0.007261254183,0.4569423064,0.0008432785026,0.456491514,-0.002433172532
7.442,-0.04411269762,14.99591566,180.0532078,-126.651697,0.006179230525,58.34499973,89.98217062,-0.006018508281,-0.0005572457883,0.007259392111,0.4568251283,0.0008430622527,0.4563744515,-0.002432548571
7.443,-0.04411871536,14.99591511,180.053215,-126.6512403,0.006180073479,58.34545605,89.98216819,-0.00601696387,-0.0005571027933,0.007257529276,0.4567079023,0.0008428459143,0.4562573411,-0.002431924354
7.444,-0.04412473155,14.99591455,180.0532223,-126.6507836,0.006180916216,58.34591225,89.98216575,-0.006015418826,-0.0005569597397,0.007255665678,0.4565906283,0.0008426294872,0.4561401828,-0.002431299881
7.445,-0.04413074619,14.99591399,180.0532295,-126.6503271,0.006181758738,58.34636833,89.98216332,-0.00601387315,-0.0005568166276,0.007253801318,0.4564733062,0.0008424129716,0.4560229765,-0.002430675153
7.446,-0.04413675929,14.99591344,180.0532368,-126.6498707,0.006182601042,58.34682429,89.98216089,-0.006012326842,-0.0005566734569,0.007251936195,0.4563559362,0.0008421963674,0.4559057223,-0.002430050169
7.447,-0.04414277085,14.99591288,180.053244,-126.6494144,0.00618344313,58.34728014,89.98215846,-0.006010779901,-0.0005565302277,0.00725007031,0.4562385182,0.0008419796746,0.4557884201,-0.00242942493
7.448,-0.04414878085,14.99591232,180.0532513,-126.6489582,0.006184285002,58.34773587,89.98215603,-0.006009232328,-0.00055638694,0.007248203661,0.4561210522,0.0008417628933,0.45567107,-0.002428799435
7.449,-0.04415478931,14.99591177,180.0532585,-126.6485021,0.006185126656,58.34819148,89.98215361,-0.006007684123,-0.0005562435937,0.00724633625,0.4560035381,0.0008415460234,0.4555536719,-0.002428173684
7.45,-0.04416079622,14.99591121,180.0532658,-126.6480462,0.006185968094,58.34864698,89.98215118,-0.006006135286,-0.0005561001889,0.007244468076,0.4558859761,0.0008413290649,0.4554362258,-0.002427547678
7.451,-0.04416680158,14.99591065,180.053273,-126.6475904,0.006186809314,58.34910236,89.98214875,-0.006004585816,-0.0005559567255,0.00724259914,0.4557683661,0.0008411120179,0.4553187319,-0.002426921417
7.452,-0.04417280539,14.9959101,180.0532803,-126.6471346,0.006187650318,58.34955762,89.98214632,-0.006003035714,-0.0005558132035,0.007240729441,0.4556507081,0.0008408948822,0.4552011899,-0.0024262949
7.453,-0.04417880765,14.99590954,180.0532875,-126.6466791,0.006188491104,58.35001276,89.9821439,-0.006001484979,-0.0005556696231,0.007238858979,0.4555330021,0.000840677658,0.4550836001,-0.002425668127
7.454,-0.04418480836,14.99590899,180.0532947,-126.6462236,0.006189331673,58.35046778,89.98214147,-0.005999933613,-0.0005555259841,0.007236987755,0.4554152482,0.0008404603453,0.4549659623,-0.002425041099
7.455,-0.04419080752,14.99590843,180.053302,-126.6457682,0.006190172025,58.35092269,89.98213905,-0.005998381614,-0.0005553822865,0.007235115768,0.4552974462,0.0008402429439,0.4548482765,-0.002424413815
7.456,-0.04419680512,14.99590788,180.0533092,-126.645313,0.006191012159,58.35137748,89.98213662,-0.005996828982,-0.0005552385304,0.007233243018,0.4551795962,0.000840025454,0.4547305428,-0.002423786275
7.457,-0.04420280118,14.99590732,180.0533164,-126.6448579,0.006191852076,58.35183215,89.9821342,-0.005995275719,-0.0005550947158,0.007231369506,0.4550616982,0.0008398078755,0.4546127611,-0.00242315848
7.458,-0.04420879568,14.99590677,180.0533237,-126.6444029,0.006192691775,58.3522867,89.98213178,-0.005993721823,-0.0005549508426,0.007229495231,0.4549437523,0.0008395902084,0.4544949315,-0.00242253043
7.459,-0.04421478862,14.99590621,180.0533309,-126.643948,0.006193531256,58.35274114,89.98212936,-0.005992167294,-0.0005548069108,0.007227620193,0.4548257583,0.0008393724528,0.454377054,-0.002421902124
7.46,-0.04422078001,14.99590566,180.0533381,-126.6434932,0.006194370519,58.35319546,89.98212693,-0.005990612134,-0.0005546629205,0.007225744393,0.4547077164,0.0008391546086,0.4542591285,-0.002421273562
7.461,-0.04422676984,14.9959051,180.0533454,-126.6430386,0.006195209565,58.35364966,89.98212451,-0.005989056341,-0.0005545188717,0.00722386783,0.4545896264,0.0008389366758,0.4541411551,-0.002420644745
7.462,-0.04423275812,14.99590455,180.0533526,-126.642584,0.006196048393,58.35410374,89.98212209,-0.005987499916,-0.0005543747644,0.007221990504,0.4544714885,0.0008387186545,0.4540231337,-0.002420015672
7.463,-0.04423874484,14.99590399,180.0533598,-126.6421296,0.006196887002,58.35455771,89.98211967,-0.005985942858,-0.0005542305984,0.007220112415,0.4543533026,0.0008385005445,0.4539050643,-0.002419386344
7.464,-0.04424473001,14.99590344,180.053367,-126.6416753,0.006197725394,58.35501155,89.98211725,-0.005984385168,-0.000554086374,0.007218233564,0.4542350686,0.0008382823461,0.453786947,-0.00241875676
7.465,-0.04425071361,14.99590288,180.0533742,-126.6412211,0.006198563567,58.35546528,89.98211484,-0.005982826846,-0.000553942091,0.00721635395,0.4541167867,0.000838064059,0.4536687818,-0.00241812692
7.466,-0.04425669566,14.99590233,180.0533815,-126.6407671,0.006199401522,58.35591889,89.98211242,-0.005981267892,-0.0005537977494,0.007214473574,0.4539984568,0.0008378456833,0.4535505686,-0.002417496825
7.467,-0.04426267615,14.99590178,180.0533887,-126.6403132,0.006200239258,58.35637238,89.98211,-0.005979708305,-0.0005536533493,0.007212592435,0.4538800789,0.0008376272191,0.4534323075,-0.002416866474
7.468,-0.04426865508,14.99590122,180.0533959,-126.6398593,0.006201076776,58.35682575,89.98210758,-0.005978148086,-0.0005535088907,0.007210710533,0.453761653,0.0008374086663,0.4533139984,-0.002416235868
7.469,-0.04427463245,14.99590067,180.0534031,-126.6394056,0.006201914076,58.35727901,89.98210517,-0.005976587235,-0.0005533643735,0.007208827868,0.4536431791,0.000837190025,0.4531956414,-0.002415605007
7.47,-0.04428060825,14.99590012,180.0534103,-126.638952,0.006202751156,58.35773214,89.98210275,-0.005975025751,-0.0005532197978,0.007206944441,0.4535246572,0.000836971295,0.4530772364,-0.002414973889
7.471,-0.0442865825,14.99589956,180.0534175,-126.6384986,0.006203588018,58.35818516,89.98210034,-0.005973463635,-0.0005530751635,0.007205060251,0.4534060873,0.0008367524765,0.4529587835,-0.002414342516
7.472,-0.04429255518,14.99589901,180.0534247,-126.6380452,0.006204424661,58.35863806,89.98209792,-0.005971900887,-0.0005529304707,0.007203175299,0.4532874694,0.0008365335695,0.4528402827,-0.002413710888
7.473,-0.0442985263,14.99589846,180.0534319,-126.637592,0.006205261085,58.35909084,89.98209551,-0.005970337506,-0.0005527857194,0.007201289584,0.4531688036,0.0008363145738,0.4527217339,-0.002413079004
7.474,-0.04430449585,14.9958979,180.0534391,-126.6371389,0.00620609729,58.35954351,89.9820931,-0.005968773493,-0.0005526409094,0.007199403106,0.4530500897,0.0008360954896,0.4526031371,-0.002412446864
7.475,-0.04431046385,14.99589735,180.0534463,-126.6366859,0.006206933276,58.35999605,89.98209069,-0.005967208848,-0.000552496041,0.007197515865,0.4529313278,0.0008358763168,0.4524844924,-0.002411814469
7.476,-0.04431643027,14.9958968,180.0534535,-126.636233,0.006207769043,58.36044847,89.98208827,-0.005965643571,-0.000552351114,0.007195627862,0.452812518,0.0008356570554,0.4523657998,-0.002411181818
7.477,-0.04432239513,14.99589625,180.0534607,-126.6357803,0.00620860459,58.36090078,89.98208586,-0.005964077661,-0.0005522061285,0.007193739096,0.4526936601,0.0008354377055,0.4522470592,-0.002410548912
7.478,-0.04432835843,14.9958957,180.0534679,-126.6353276,0.006209439918,58.36135297,89.98208345,-0.005962511119,-0.0005520610844,0.007191849568,0.4525747543,0.000835218267,0.4521282706,-0.00240991575
7.479,-0.04433432015,14.99589514,180.0534751,-126.6348751,0.006210275027,58.36180504,89.98208104,-0.005960943944,-0.0005519159818,0.007189959276,0.4524558004,0.0008349987399,0.4520094341,-0.002409282333
7.48,-0.04434028031,14.99589459,180.0534823,-126.6344227,0.006211109916,58.36225699,89.98207863,-0.005959376138,-0.0005517708206,0.007188068222,0.4523367986,0.0008347791242,0.4518905497,-0.00240864866
7.481,-0.04434623891,14.99589404,180.0534895,-126.6339705,0.006211944585,58.36270882,89.98207623,-0.005957807699,-0.0005516256009,0.007186176406,0.4522177488,0.00083455942,0.4517716173,-0.002408014731
7.482,-0.04435219593,14.99589349,180.0534966,-126.6335183,0.006212779035,58.36316053,89.98207382,-0.005956238627,-0.0005514803226,0.007184283826,0.4520986509,0.0008343396272,0.451652637,-0.002407380547
7.483,-0.04435815138,14.99589294,180.0535038,-126.6330663,0.006213613264,58.36361212,89.98207141,-0.005954668924,-0.0005513349858,0.007182390484,0.4519795051,0.0008341197458,0.4515336087,-0.002406746108
7.484,-0.04436410527,14.99589239,180.053511,-126.6326143,0.006214447274,58.3640636,89.98206901,-0.005953098588,-0.0005511895905,0.00718049638,0.4518603113,0.0008338997759,0.4514145325,-0.002406111412
7.485,-0.04437005758,14.99589183,180.0535182,-126.6321625,0.006215281064,58.36451495,89.9820666,-0.00595152762,-0.0005510441366,0.007178601513,0.4517410695,0.0008336797173,0.4512954083,-0.002405476462
7.486,-0.04437600832,14.99589128,180.0535254,-126.6317109,0.006216114633,58.36496619,89.98206419,-0.005949956019,-0.0005508986241,0.007176705883,0.4516217797,0.0008334595702,0.4511762362,-0.002404841255
7.487,-0.04438195749,14.99589073,180.0535325,-126.6312593,0.006216947983,58.36541731,89.98206179,-0.005948383786,-0.0005507530531,0.00717480949,0.4515024419,0.0008332393346,0.4510570162,-0.002404205793
7.488,-0.04438790509,14.99589018,180.0535397,-126.6308079,0.006217781112,58.3658683,89.98205939,-0.005946810921,-0.0005506074236,0.007172912334,0.4513830561,0.0008330190103,0.4509377481,-0.002403570076
7.489,-0.04439385111,14.99588963,180.0535469,-126.6303565,0.006218614021,58.36631918,89.98205698,-0.005945237423,-0.0005504617355,0.007171014417,0.4512636223,0.0008327985975,0.4508184322,-0.002402934103
7.49,-0.04439979556,14.99588908,180.0535541,-126.6299053,0.006219446709,58.36676994,89.98205458,-0.005943663294,-0.0005503159889,0.007169115736,0.4511441406,0.0008325780961,0.4506990683,-0.002402297874
7.491,-0.04440573844,14.99588853,180.0535612,-126.6294542,0.006220279177,58.36722058,89.98205218,-0.005942088531,-0.0005501701838,0.007167216293,0.4510246108,0.0008323575062,0.4505796564,-0.00240166139
7.492,-0.04441167974,14.99588798,180.0535684,-126.6290033,0.006221111424,58.3676711,89.98204978,-0.005940513137,-0.0005500243201,0.007165316086,0.450905033,0.0008321368277,0.4504601966,-0.00240102465
7.493,-0.04441761947,14.99588743,180.0535756,-126.6285524,0.006221943451,58.3681215,89.98204738,-0.00593893711,-0.0005498783978,0.007163415118,0.4507854073,0.0008319160606,0.4503406889,-0.002400387655
7.494,-0.04442355762,14.99588688,180.0535827,-126.6281017,0.006222775256,58.36857178,89.98204498,-0.005937360451,-0.000549732417,0.007161513386,0.4506657335,0.0008316952049,0.4502211332,-0.002399750404
7.495,-0.04442949419,14.99588633,180.0535899,-126.6276511,0.006223606841,58.36902194,89.98204258,-0.00593578316,-0.0005495863777,0.007159610892,0.4505460117,0.0008314742606,0.4501015296,-0.002399112898
7.496,-0.04443542918,14.99588578,180.053597,-126.6272006,0.006224438205,58.36947198,89.98204018,-0.005934205236,-0.0005494402798,0.007157707636,0.450426242,0.0008312532278,0.449981878,-0.002398475136
7.497,-0.0444413626,14.99588523,180.0536042,-126.6267502,0.006225269348,58.36992191,89.98203778,-0.00593262668,-0.0005492941234,0.007155803616,0.4503064243,0.0008310321064,0.4498621784,-0.002397837118
7.498,-0.04444729443,14.99588468,180.0536113,-126.6263,0.006226100269,58.37037171,89.98203538,-0.005931047492,-0.0005491479084,0.007153898834,0.4501865585,0.0008308108965,0.449742431,-0.002397198845
7.499,-0.04445322469,14.99588413,180.0536185,-126.6258499,0.006226930969,58.37082139,89.98203299,-0.005929467672,-0.0005490016349,0.007151993289,0.4500666448,0.0008305895979,0.4496226355,-0.002396560316
7.5,-0.04445915337,14.99588359,180.0536257,-126.6253999,0.006227761448,58.37127095,89.98203059,-0.005927887219,-0.0005488553028,0.007150086982,0.4499466831,0.0008303682108,0.4495027922,-0.002395921532
7.501,-0.04446508047,14.99588304,180.0536328,-126.62495,0.006228591706,58.3717204,89.98202819,-0.005926306133,-0.0005487089122,0.007148179912,0.4498266734,0.0008301467351,0.4493829008,-0.002395282492
7.502,-0.04447100598,14.99588249,180.0536399,-126.6245002,0.006229421742,58.37216972,89.9820258,-0.005924724416,-0.0005485624631,0.007146272079,0.4497066157,0.0008299251709,0.4492629616,-0.002394643197
7.503,-0.04447692991,14.99588194,180.0536471,-126.6240506,0.006230251556,58.37261892,89.9820234,-0.005923142066,-0.0005484159554,0.007144363483,0.44958651,0.000829703518,0.4491429743,-0.002394003646
7.504,-0.04448285227,14.99588139,180.0536542,-126.623601,0.006231081149,58.373068,89.98202101,-0.005921559084,-0.0005482693891,0.007142454125,0.4494663563,0.0008294817766,0.4490229392,-0.002393363839
7.505,-0.04448877303,14.99588084,180.0536614,-126.6231516,0.00623191052,58.37351697,89.98201862,-0.00591997547,-0.0005481227643,0.007140544004,0.4493461546,0.0008292599467,0.4489028561,-0.002392723777
7.506,-0.04449469222,14.99588029,180.0536685,-126.6227023,0.006232739669,58.37396581,89.98201622,-0.005918391223,-0.000547976081,0.007138633121,0.4492259049,0.0008290380281,0.448782725,-0.00239208346
7.507,-0.04450060982,14.99587975,180.0536757,-126.6222532,0.006233568596,58.37441453,89.98201383,-0.005916806344,-0.0005478293391,0.007136721475,0.4491056072,0.000828816021,0.448662546,-0.002391442886
7.508,-0.04450652583,14.9958792,180.0536828,-126.6218041,0.006234397301,58.37486314,89.98201144,-0.005915220833,-0.0005476825387,0.007134809066,0.4489852615,0.0008285939253,0.4485423191,-0.002390802058
7.509,-0.04451244026,14.99587865,180.0536899,-126.6213552,0.006235225783,58.37531162,89.98200905,-0.005913634689,-0.0005475356798,0.007132895894,0.4488648679,0.000828371741,0.4484220442,-0.002390160973
7.51,-0.0445183531,14.9958781,180.0536971,-126.6209064,0.006236054044,58.37575998,89.98200666,-0.005912047913,-0.0005473887622,0.00713098196,0.4487444262,0.0008281494682,0.4483017213,-0.002389519633
7.511,-0.04452426435,14.99587756,180.0537042,-126.6204577,0.006236882082,58.37620822,89.98200427,-0.005910460505,-0.0005472417862,0.007129067263,0.4486239365,0.0008279271068,0.4481813505,-0.002388878038
7.512,-0.04453017402,14.99587701,180.0537113,-126.6200092,0.006237709898,58.37665634,89.98200188,-0.005908872464,-0.0005470947516,0.007127151804,0.4485033989,0.0008277046568,0.4480609318,-0.002388236187
7.513,-0.0445360821,14.99587646,180.0537184,-126.6195607,0.006238537492,58.37710434,89.9819995,-0.005907283791,-0.0005469476585,0.007125235582,0.4483828132,0.0008274821183,0.4479404651,-0.00238759408
7.514,-0.04454198859,14.99587592,180.0537256,-126.6191124,0.006239364862,58.37755222,89.98199711,-0.005905694486,-0.0005468005068,0.007123318597,0.4482621796,0.0008272594911,0.4478199505,-0.002386951718
7.515,-0.04454789349,14.99587537,180.0537327,-126.6186642,0.006240192011,58.37799998,89.98199472,-0.005904104549,-0.0005466532965,0.007121400849,0.448141498,0.0008270367754,0.4476993879,-0.0023863091
7.516,-0.0445537968,14.99587482,180.0537398,-126.6182161,0.006241018936,58.37844762,89.98199234,-0.005902513979,-0.0005465060278,0.007119482339,0.4480207683,0.0008268139712,0.4475787774,-0.002385666227
7.517,-0.04455969851,14.99587428,180.0537469,-126.6177681,0.006241845638,58.37889514,89.98198995,-0.005900922777,-0.0005463587005,0.007117563066,0.4478999907,0.0008265910783,0.4474581189,-0.002385023098
7.518,-0.04456559864,14.99587373,180.053754,-126.6173203,0.006242672118,58.37934254,89.98198757,-0.005899330942,-0.0005462113146,0.00711564303,0.4477791651,0.0008263680969,0.4473374125,-0.002384379714
7.519,-0.04457149718,14.99587318,180.0537612,-126.6168726,0.006243498375,58.37978982,89.98198518,-0.005897738476,-0.0005460638702,0.007113722232,0.4476582915,0.0008261450269,0.4472166581,-0.002383736074
7.52,-0.04457739412,14.99587264,180.0537683,-126.616425,0.006244324408,58.38023697,89.9819828,-0.005896145376,-0.0005459163672,0.007111800671,0.4475373699,0.0008259218684,0.4470958558,-0.002383092178
7.521,-0.04458328947,14.99587209,180.0537754,-126.6159775,0.006245150218,58.38068401,89.98198042,-0.005894551645,-0.0005457688057,0.007109878347,0.4474164003,0.0008256986212,0.4469750056,-0.002382448027
7.522,-0.04458918322,14.99587155,180.0537825,-126.6155302,0.006245975805,58.38113092,89.98197803,-0.005892957282,-0.0005456211857,0.007107955261,0.4472953827,0.0008254752855,0.4468541074,-0.00238180362
7.523,-0.04459507538,14.995871,180.0537896,-126.6150829,0.006246801169,58.38157772,89.98197565,-0.005891362286,-0.0005454735071,0.007106031412,0.4471743171,0.0008252518612,0.4467331612,-0.002381158958
7.524,-0.04460096594,14.99587046,180.0537967,-126.6146358,0.006247626309,58.38202439,89.98197327,-0.005889766657,-0.00054532577,0.0071041068,0.4470532035,0.0008250283484,0.4466121671,-0.00238051404
7.525,-0.04460685491,14.99586991,180.0538038,-126.6141888,0.006248451226,58.38247094,89.98197089,-0.005888170397,-0.0005451779743,0.007102181426,0.4469320419,0.000824804747,0.4464911251,-0.002379868867
7.526,-0.04461274229,14.99586936,180.0538109,-126.6137419,0.006249275918,58.38291737,89.98196851,-0.005886573504,-0.0005450301201,0.007100255289,0.4468108323,0.000824581057,0.4463700351,-0.002379223438
7.527,-0.04461862806,14.99586882,180.053818,-126.6132952,0.006250100388,58.38336368,89.98196613,-0.005884975979,-0.0005448822073,0.007098328389,0.4466895748,0.0008243572784,0.4462488971,-0.002378577753
7.528,-0.04462451224,14.99586827,180.0538251,-126.6128486,0.006250924633,58.38380987,89.98196375,-0.005883377821,-0.000544734236,0.007096400727,0.4465682692,0.0008241334113,0.4461277112,-0.002377931813
7.529,-0.04463039482,14.99586773,180.0538322,-126.6124021,0.006251748654,58.38425593,89.98196138,-0.005881779031,-0.0005445862062,0.007094472302,0.4464469157,0.0008239094555,0.4460064774,-0.002377285618
7.53,-0.04463627579,14.99586719,180.0538393,-126.6119557,0.006252572452,58.38470188,89.981959,-0.005880179609,-0.0005444381178,0.007092543114,0.4463255141,0.0008236854113,0.4458851956,-0.002376639166
7.531,-0.04464215517,14.99586664,180.0538464,-126.6115094,0.006253396025,58.38514771,89.98195662,-0.005878579555,-0.0005442899708,0.007090613164,0.4462040646,0.0008234612784,0.4457638659,-0.00237599246
7.532,-0.04464803295,14.9958661,180.0538535,-126.6110633,0.006254219374,58.38559341,89.98195425,-0.005876978868,-0.0005441417653,0.007088682451,0.446082567,0.000823237057,0.4456424882,-0.002375345497
7.533,-0.04465390913,14.99586555,180.0538606,-126.6106172,0.006255042499,58.38603899,89.98195187,-0.005875377549,-0.0005439935013,0.007086750975,0.4459610215,0.000823012747,0.4455210626,-0.002374698279
7.534,-0.04465978371,14.99586501,180.0538676,-126.6101713,0.0062558654,58.38648445,89.9819495,-0.005873775598,-0.0005438451787,0.007084818737,0.445839428,0.0008227883484,0.445399589,-0.002374050806
7.535,-0.04466565668,14.99586447,180.0538747,-126.6097256,0.006256688076,58.38692979,89.98194712,-0.005872173014,-0.0005436967976,0.007082885736,0.4457177864,0.0008225638612,0.4452780675,-0.002373403077
7.536,-0.04467152805,14.99586392,180.0538818,-126.6092799,0.006257510528,58.38737501,89.98194475,-0.005870569798,-0.0005435483579,0.007080951972,0.4455960969,0.0008223392855,0.445156498,-0.002372755092
7.537,-0.04467739782,14.99586338,180.0538889,-126.6088344,0.006258332754,58.3878201,89.98194238,-0.00586896595,-0.0005433998597,0.007079017445,0.4454743594,0.0008221146212,0.4450348806,-0.002372106852
7.538,-0.04468326599,14.99586283,180.053896,-126.608389,0.006259154757,58.38826508,89.98194001,-0.005867361469,-0.000543251303,0.007077082156,0.4453525739,0.0008218898683,0.4449132153,-0.002371458356
7.539,-0.04468913255,14.99586229,180.053903,-126.6079437,0.006259976534,58.38870993,89.98193764,-0.005865756356,-0.0005431026877,0.007075146104,0.4452307404,0.0008216650269,0.444791502,-0.002370809605
7.54,-0.0446949975,14.99586175,180.0539101,-126.6074985,0.006260798087,58.38915466,89.98193527,-0.005864150611,-0.0005429540138,0.00707320929,0.4451088589,0.0008214400969,0.4446697407,-0.002370160598
7.541,-0.04470086085,14.99586121,180.0539172,-126.6070535,0.006261619414,58.38959927,89.9819329,-0.005862544234,-0.0005428052814,0.007071271713,0.4449869294,0.0008212150783,0.4445479315,-0.002369511336
7.542,-0.04470672259,14.99586066,180.0539243,-126.6066085,0.006262440517,58.39004376,89.98193053,-0.005860937224,-0.0005426564905,0.007069333373,0.444864952,0.0008209899712,0.4444260744,-0.002368861818
7.543,-0.04471258272,14.99586012,180.0539313,-126.6061637,0.006263261394,58.39048812,89.98192816,-0.005859329582,-0.000542507641,0.007067394271,0.4447429265,0.0008207647754,0.4443041693,-0.002368212044
7.544,-0.04471844125,14.99585958,180.0539384,-126.605719,0.006264082046,58.39093236,89.98192579,-0.005857721307,-0.000542358733,0.007065454405,0.444620853,0.0008205394911,0.4441822162,-0.002367562015
7.545,-0.04472429816,14.99585904,180.0539455,-126.6052745,0.006264902473,58.39137648,89.98192342,-0.005856112401,-0.0005422097664,0.007063513778,0.4444987316,0.0008203141182,0.4440602152,-0.00236691173
7.546,-0.04473015347,14.99585849,180.0539525,-126.60483,0.006265722675,58.39182048,89.98192106,-0.005854502862,-0.0005420607413,0.007061572387,0.4443765621,0.0008200886568,0.4439381663,-0.00236626119
7.547,-0.04473600717,14.99585795,180.0539596,-126.6043857,0.00626654265,58.39226436,89.98191869,-0.00585289269,-0.0005419116577,0.007059630234,0.4442543446,0.0008198631068,0.4438160694,-0.002365610394
7.548,-0.04474185926,14.99585741,180.0539666,-126.6039415,0.006267362401,58.39270812,89.98191633,-0.005851281887,-0.0005417625155,0.007057687318,0.4441320792,0.0008196374682,0.4436939246,-0.002364959343
7.549,-0.04474770973,14.99585687,180.0539737,-126.6034975,0.006268181925,58.39315175,89.98191396,-0.005849670451,-0.0005416133147,0.007055743639,0.4440097658,0.000819411741,0.4435717318,-0.002364308036
7.55,-0.0447535586,14.99585633,180.0539808,-126.6030535,0.006269001224,58.39359526,89.9819116,-0.005848058382,-0.0005414640554,0.007053799198,0.4438874043,0.0008191859253,0.4434494911,-0.002363656474
7.551,-0.04475940585,14.99585579,180.0539878,-126.6026097,0.006269820297,58.39403865,89.98190923,-0.005846445682,-0.0005413147376,0.007051853994,0.4437649949,0.000818960021,0.4433272024,-0.002363004655
7.552,-0.04476525149,14.99585524,180.0539949,-126.602166,0.006270639144,58.39448191,89.98190687,-0.005844832349,-0.0005411653612,0.007049908028,0.4436425375,0.0008187340281,0.4432048658,-0.002362352582
7.553,-0.04477109551,14.9958547,180.0540019,-126.6017224,0.006271457765,58.39492506,89.98190451,-0.005843218384,-0.0005410159263,0.007047961298,0.443520032,0.0008185079466,0.4430824813,-0.002361700253
7.554,-0.04477693792,14.99585416,180.054009,-126.6012789,0.00627227616,58.39536808,89.98190215,-0.005841603786,-0.0005408664328,0.007046013806,0.4433974786,0.0008182817766,0.4429600488,-0.002361047668
7.555,-0.04478277872,14.99585362,180.054016,-126.6008356,0.006273094329,58.39581098,89.98189979,-0.005839988557,-0.0005407168808,0.007044065552,0.4432748772,0.000818055518,0.4428375683,-0.002360394828
7.556,-0.0447886179,14.99585308,180.054023,-126.6003924,0.006273912271,58.39625375,89.98189743,-0.005838372694,-0.0005405672703,0.007042116535,0.4431522278,0.0008178291708,0.4427150399,-0.002359741732
7.557,-0.04479445547,14.99585254,180.0540301,-126.5999493,0.006274729987,58.39669641,89.98189507,-0.0058367562,-0.0005404176012,0.007040166755,0.4430295304,0.0008176027351,0.4425924636,-0.00235908838
7.558,-0.04480029141,14.995852,180.0540371,-126.5995063,0.006275547477,58.39713894,89.98189271,-0.005835139073,-0.0005402678735,0.007038216212,0.442906785,0.0008173762108,0.4424698393,-0.002358434773
7.559,-0.04480612574,14.99585146,180.0540442,-126.5990635,0.006276364739,58.39758135,89.98189035,-0.005833521314,-0.0005401180873,0.007036264907,0.4427839917,0.0008171495979,0.442347167,-0.002357780911
7.56,-0.04481195846,14.99585092,180.0540512,-126.5986208,0.006277181776,58.39802363,89.98188799,-0.005831902923,-0.0005399682426,0.007034312839,0.4426611503,0.0008169228964,0.4422244468,-0.002357126792
7.561,-0.04481778955,14.99585038,180.0540582,-126.5981782,0.006277998585,58.3984658,89.98188564,-0.005830283899,-0.0005398183393,0.007032360008,0.4425382609,0.0008166961064,0.4421016787,-0.002356472419
7.562,-0.04482361902,14.99584984,180.0540653,-126.5977357,0.006278815168,58.39890784,89.98188328,-0.005828664243,-0.0005396683775,0.007030406415,0.4424153235,0.0008164692278,0.4419788626,-0.002355817789
